segment_id,time_bucket,lat_center,lon_center,zone_type,nearest_landmark,dist_to_anchor_km,dist_from_center_km,lighting_score,streetlight_operational_pct,crowd_density,historical_incidents_annual,unsafe_reports_count,risk_score,risk_band,report_id,report_lat,report_lon,report_timestamp,device_hash_sim
BBS-1631,afternoon,20.273558,85.844777,market_commercial,Unit-4 Market,0.396,3.28,0.58,52.6,0.663,3.0,0,21.0,low,,,,,
BBS-1631,evening,20.273558,85.844777,market_commercial,Unit-4 Market,0.396,3.28,0.58,52.6,0.832,3.0,1,31.7,medium,RPT-01234,20.274022,85.844779,2026-07-26 18:05:00,
BBS-1631,night,20.273558,85.844777,market_commercial,Unit-4 Market,0.396,3.28,0.58,52.6,0.117,3.0,0,56.2,high,,,,,
BBS-1632,morning,20.273558,85.846118,market_commercial,Unit-4 Market,0.508,3.371,0.675,69.4,0.472,4.0,0,32.1,medium,,,,,
BBS-1632,afternoon,20.273558,85.846118,market_commercial,Unit-4 Market,0.508,3.371,0.675,69.4,0.692,4.0,1,30.8,medium,RPT-01235,20.274374,85.84664,2026-08-06 14:45:00,dev_ee7c7f5040
BBS-1632,evening,20.273558,85.846118,market_commercial,Unit-4 Market,0.508,3.371,0.675,69.4,0.792,4.0,0,28.2,medium,,,,,
BBS-1632,night,20.273558,85.846118,market_commercial,Unit-4 Market,0.508,3.371,0.675,69.4,0.226,4.0,0,52.8,high,,,,,
BBS-1633,morning,20.274824,85.838074,market_commercial,Unit-4 Market,0.43,2.757,0.699,65.7,0.477,2.0,0,23.4,low,,,,,
BBS-1633,afternoon,20.274824,85.838074,market_commercial,Unit-4 Market,0.43,2.757,0.699,65.7,0.701,2.0,1,22.0,low,RPT-01236,20.274812,85.837584,2026-08-03 13:24:00,
BBS-1633,evening,20.274824,85.838074,market_commercial,Unit-4 Market,0.43,2.757,0.699,65.7,0.767,2.0,1,26.7,medium,RPT-01237,20.274294,85.838521,2026-08-15 17:11:00,dev_adfbb81732
BBS-1633,night,20.274824,85.838074,market_commercial,Unit-4 Market,0.43,2.757,0.699,65.7,0.111,2.0,0,47.2,high,,,,,
BBS-1634,morning,20.274824,85.839414,market_commercial,Unit-4 Market,0.3,2.831,0.732,73.8,0.301,2.0,1,36.0,medium,RPT-01238,20.274884,85.839048,2026-08-04 05:09:00,dev_4f3b9d9b8d
BBS-1634,afternoon,20.274824,85.839414,market_commercial,Unit-4 Market,0.3,2.831,0.732,73.8,0.676,2.0,1,22.7,low,RPT-01241,20.274381,85.839374,2026-07-22 16:55:00,
BBS-1634,evening,20.274824,85.839414,market_commercial,Unit-4 Market,0.3,2.831,0.732,73.8,0.761,2.0,0,19.3,low,,,,,
BBS-1634,night,20.274824,85.839414,market_commercial,Unit-4 Market,0.3,2.831,0.732,73.8,0.126,2.0,2,58.8,high,RPT-01239,20.274405,85.839479,2026-08-03 03:49:00,
BBS-1634,night,20.274824,85.839414,market_commercial,Unit-4 Market,0.3,2.831,0.732,73.8,0.126,2.0,2,58.8,high,RPT-01240,20.274793,85.839583,2026-07-27 01:34:00,dev_9fadfa9321
BBS-1635,morning,20.274824,85.840755,market_commercial,Unit-4 Market,0.184,2.911,0.723,71.6,0.408,2.0,0,25.7,medium,,,,,
BBS-1635,afternoon,20.274824,85.840755,market_commercial,Unit-4 Market,0.184,2.911,0.723,71.6,0.568,2.0,0,19.7,low,,,,,
BBS-1635,evening,20.274824,85.840755,market_commercial,Unit-4 Market,0.184,2.911,0.723,71.6,0.759,2.0,1,26.4,medium,RPT-01242,20.274765,85.840534,2026-07-19 18:52:00,
BBS-1635,night,20.274824,85.840755,market_commercial,Unit-4 Market,0.184,2.911,0.723,71.6,0.117,2.0,1,52.8,high,RPT-01243,20.274816,85.841319,2026-08-06 04:19:00,
BBS-1636,morning,20.274824,85.842096,market_commercial,Unit-4 Market,0.13,2.994,0.815,82.6,0.392,3.0,0,30.0,medium,,,,,
BBS-1636,afternoon,20.274824,85.842096,market_commercial,Unit-4 Market,0.13,2.994,0.815,82.6,0.661,3.0,1,27.3,medium,RPT-01244,20.274646,85.842212,2026-08-06 11:16:00,
BBS-1636,evening,20.274824,85.842096,market_commercial,Unit-4 Market,0.13,2.994,0.815,82.6,0.823,3.0,1,26.1,medium,RPT-01245,20.27494,85.841856,2026-07-21 19:16:00,dev_851b357dae
BBS-1636,night,20.274824,85.842096,market_commercial,Unit-4 Market,0.13,2.994,0.815,82.6,0.106,3.0,0,46.7,high,,,,,
BBS-1637,morning,20.274824,85.843436,market_commercial,Unit-4 Market,0.198,3.082,0.757,76.8,0.305,1.0,0,24.8,low,,,,,
BBS-1637,afternoon,20.274824,85.843436,market_commercial,Unit-4 Market,0.198,3.082,0.757,76.8,0.654,1.0,0,12.4,low,,,,,
BBS-1637,evening,20.274824,85.843436,market_commercial,Unit-4 Market,0.198,3.082,0.757,76.8,0.82,1.0,0,12.4,low,,,,,
BBS-1637,night,20.274824,85.843436,market_commercial,Unit-4 Market,0.198,3.082,0.757,76.8,0.128,1.0,0,40.0,medium,,,,,
BBS-1638,morning,20.274824,85.844777,market_commercial,Unit-4 Market,0.318,3.173,0.527,52.0,0.394,1.0,0,22.7,low,,,,,
BBS-1638,afternoon,20.274824,85.844777,market_commercial,Unit-4 Market,0.318,3.173,0.527,52.0,0.703,1.0,0,11.3,low,,,,,
BBS-1638,evening,20.274824,85.844777,market_commercial,Unit-4 Market,0.318,3.173,0.527,52.0,0.864,1.0,0,16.8,low,,,,,
BBS-1638,night,20.274824,85.844777,market_commercial,Unit-4 Market,0.318,3.173,0.527,52.0,0.107,1.0,0,50.3,high,,,,,
BBS-1639,morning,20.274824,85.846118,market_commercial,Unit-4 Market,0.449,3.268,0.718,74.1,0.287,2.0,0,29.8,medium,,,,,
BBS-1639,afternoon,20.274824,85.846118,market_commercial,Unit-4 Market,0.449,3.268,0.718,74.1,0.745,2.0,0,13.7,low,,,,,
BBS-1639,evening,20.274824,85.846118,market_commercial,Unit-4 Market,0.449,3.268,0.718,74.1,0.835,2.0,0,17.2,low,,,,,
BBS-1639,night,20.274824,85.846118,market_commercial,Unit-4 Market,0.449,3.268,0.718,74.1,0.086,2.0,0,47.3,high,,,,,
BBS-1640,morning,20.27609,85.838074,market_commercial,Unit-4 Market,0.41,2.637,0.699,74.9,0.4,4.0,0,34.5,medium,,,,,
BBS-1640,afternoon,20.27609,85.838074,market_commercial,Unit-4 Market,0.41,2.637,0.699,74.9,0.735,4.0,0,22.5,low,,,,,
BBS-1640,evening,20.27609,85.838074,market_commercial,Unit-4 Market,0.41,2.637,0.699,74.9,0.919,4.0,0,23.3,low,,,,,
BBS-1640,night,20.27609,85.838074,market_commercial,Unit-4 Market,0.41,2.637,0.699,74.9,0.159,4.0,0,54.0,high,,,,,
BBS-1641,morning,20.27609,85.839414,market_commercial,Unit-4 Market,0.27,2.715,0.676,66.6,0.453,4.0,1,39.6,medium,RPT-01246,20.275452,85.83968,2026-07-22 09:34:00,
BBS-1641,afternoon,20.27609,85.839414,market_commercial,Unit-4 Market,0.27,2.715,0.676,66.6,0.609,4.0,0,26.8,medium,,,,,
BBS-1641,evening,20.27609,85.839414,market_commercial,Unit-4 Market,0.27,2.715,0.676,66.6,0.825,4.0,1,33.8,medium,RPT-01247,20.276174,85.839606,2026-07-27 18:24:00,
BBS-1641,night,20.27609,85.839414,market_commercial,Unit-4 Market,0.27,2.715,0.676,66.6,0.126,4.0,0,56.1,high,,,,,
BBS-1642,morning,20.27609,85.840755,market_commercial,Unit-4 Market,0.13,2.797,0.614,61.2,0.415,1.0,1,28.4,medium,RPT-01248,20.276718,85.839848,2026-07-22 08:50:00,
BBS-1642,afternoon,20.27609,85.840755,market_commercial,Unit-4 Market,0.13,2.797,0.614,61.2,0.788,1.0,0,8.2,low,,,,,
BBS-1642,evening,20.27609,85.840755,market_commercial,Unit-4 Market,0.13,2.797,0.614,61.2,0.854,1.0,0,14.9,low,,,,,
BBS-1642,night,20.27609,85.840755,market_commercial,Unit-4 Market,0.13,2.797,0.614,61.2,0.092,1.0,0,47.2,high,,,,,
BBS-1643,morning,20.27609,85.842096,market_commercial,Unit-4 Market,0.014,2.884,0.751,74.9,0.324,1.0,0,24.1,low,,,,,
BBS-1643,afternoon,20.27609,85.842096,market_commercial,Unit-4 Market,0.014,2.884,0.751,74.9,0.798,1.0,0,7.6,low,,,,,
BBS-1643,evening,20.27609,85.842096,market_commercial,Unit-4 Market,0.014,2.884,0.751,74.9,0.88,1.0,0,10.6,low,,,,,
BBS-1643,night,20.27609,85.842096,market_commercial,Unit-4 Market,0.014,2.884,0.751,74.9,0.177,1.0,0,38.6,medium,,,,,
BBS-1644,morning,20.27609,85.843436,market_commercial,Unit-4 Market,0.15,2.975,0.685,66.2,0.373,0.0,0,18.5,low,,,,,
BBS-1644,afternoon,20.27609,85.843436,market_commercial,Unit-4 Market,0.15,2.975,0.685,66.2,0.706,0.0,0,6.6,low,,,,,
BBS-1644,evening,20.27609,85.843436,market_commercial,Unit-4 Market,0.15,2.975,0.685,66.2,0.778,0.0,0,11.5,low,,,,,
BBS-1644,night,20.27609,85.843436,market_commercial,Unit-4 Market,0.15,2.975,0.685,66.2,0.171,0.0,0,37.3,medium,,,,,
BBS-1645,morning,20.27609,85.844777,market_commercial,Unit-4 Market,0.29,3.07,0.716,69.9,0.318,1.0,0,24.5,low,,,,,
BBS-1645,afternoon,20.27609,85.844777,market_commercial,Unit-4 Market,0.29,3.07,0.716,69.9,0.658,1.0,0,12.4,low,,,,,
BBS-1645,evening,20.27609,85.844777,market_commercial,Unit-4 Market,0.29,3.07,0.716,69.9,0.787,1.0,0,14.6,low,,,,,
BBS-1645,night,20.27609,85.844777,market_commercial,Unit-4 Market,0.29,3.07,0.716,69.9,0.01,1.0,1,52.4,high,RPT-01249,20.2766,85.844432,2026-07-19 02:47:00,
BBS-1646,morning,20.27609,85.846118,market_commercial,Unit-4 Market,0.43,3.168,0.705,68.2,0.362,1.0,1,29.8,medium,RPT-01250,20.276304,85.846354,2026-07-29 10:14:00,dev_98921cfa8d
BBS-1646,afternoon,20.27609,85.846118,market_commercial,Unit-4 Market,0.43,3.168,0.705,68.2,0.616,1.0,0,13.8,low,,,,,
BBS-1646,evening,20.27609,85.846118,market_commercial,Unit-4 Market,0.43,3.168,0.705,68.2,0.801,1.0,0,14.4,low,,,,,
BBS-1646,night,20.27609,85.846118,market_commercial,Unit-4 Market,0.43,3.168,0.705,68.2,0.144,1.0,0,41.6,high,,,,,
BBS-1647,morning,20.277357,85.838074,market_commercial,Unit-4 Market,0.437,2.52,0.75,70.4,0.489,1.0,0,18.6,low,,,,,
BBS-1647,afternoon,20.277357,85.838074,market_commercial,Unit-4 Market,0.437,2.52,0.75,70.4,0.688,1.0,0,11.3,low,,,,,
BBS-1647,evening,20.277357,85.838074,market_commercial,Unit-4 Market,0.437,2.52,0.75,70.4,0.833,1.0,0,12.2,low,,,,,
BBS-1647,night,20.277357,85.838074,market_commercial,Unit-4 Market,0.437,2.52,0.75,70.4,0.173,1.0,0,38.7,medium,,,,,
BBS-1648,morning,20.277357,85.839414,market_commercial,Unit-4 Market,0.309,2.601,0.588,53.3,0.44,1.0,0,20.9,low,,,,,
BBS-1648,afternoon,20.277357,85.839414,market_commercial,Unit-4 Market,0.309,2.601,0.588,53.3,0.706,1.0,0,11.0,low,,,,,
BBS-1648,evening,20.277357,85.839414,market_commercial,Unit-4 Market,0.309,2.601,0.588,53.3,0.841,1.0,0,16.0,low,,,,,
BBS-1648,night,20.277357,85.839414,market_commercial,Unit-4 Market,0.309,2.601,0.588,53.3,0.188,1.0,0,45.0,high,,,,,
BBS-1649,morning,20.277357,85.840755,market_commercial,Unit-4 Market,0.198,2.687,0.653,63.7,0.246,0.0,0,23.0,low,,,,,
BBS-1649,afternoon,20.277357,85.840755,market_commercial,Unit-4 Market,0.198,2.687,0.653,63.7,0.811,0.0,0,3.1,low,,,,,
BBS-1649,evening,20.277357,85.840755,market_commercial,Unit-4 Market,0.198,2.687,0.653,63.7,0.929,0.0,0,7.2,low,,,,,
BBS-1649,night,20.277357,85.840755,market_commercial,Unit-4 Market,0.198,2.687,0.653,63.7,0.16,0.0,0,39.0,medium,,,,,
BBS-1650,morning,20.277357,85.842096,market_commercial,Unit-4 Market,0.15,2.777,0.785,75.6,0.309,1.0,0,24.5,low,,,,,
BBS-1650,afternoon,20.277357,85.842096,market_commercial,Unit-4 Market,0.15,2.777,0.785,75.6,0.762,1.0,0,8.7,low,,,,,
BBS-1650,evening,20.277357,85.842096,market_commercial,Unit-4 Market,0.15,2.777,0.785,75.6,0.796,1.0,0,12.6,low,,,,,
BBS-1650,night,20.277357,85.842096,market_commercial,Unit-4 Market,0.15,2.777,0.785,75.6,0.18,1.0,0,37.0,medium,,,,,
BBS-1651,morning,20.277357,85.843436,market_commercial,Unit-4 Market,0.212,2.871,0.667,74.9,0.315,0.0,0,20.6,low,,,,,
BBS-1651,afternoon,20.277357,85.843436,market_commercial,Unit-4 Market,0.212,2.871,0.667,74.9,0.819,0.0,0,2.8,low,,,,,
BBS-1651,evening,20.277357,85.843436,market_commercial,Unit-4 Market,0.212,2.871,0.667,74.9,0.745,0.0,0,13.0,low,,,,,
BBS-1651,night,20.277357,85.843436,market_commercial,Unit-4 Market,0.212,2.871,0.667,74.9,0.151,0.0,0,38.7,medium,,,,,
BBS-1652,morning,20.277357,85.844777,market_commercial,Unit-4 Market,0.326,2.969,0.72,76.4,0.26,2.0,0,30.7,medium,,,,,
BBS-1652,afternoon,20.277357,85.844777,market_commercial,Unit-4 Market,0.326,2.969,0.72,76.4,0.675,2.0,0,16.0,low,,,,,
BBS-1652,evening,20.277357,85.844777,market_commercial,Unit-4 Market,0.326,2.969,0.72,76.4,0.797,2.0,1,25.2,medium,RPT-01251,20.277573,85.844831,2026-08-02 19:08:00,
BBS-1652,night,20.277357,85.844777,market_commercial,Unit-4 Market,0.326,2.969,0.72,76.4,0.213,2.0,0,42.9,high,,,,,
BBS-1653,morning,20.277357,85.846118,market_commercial,Unit-4 Market,0.455,3.07,0.692,63.6,0.356,3.0,0,31.8,medium,,,,,
BBS-1653,afternoon,20.277357,85.846118,market_commercial,Unit-4 Market,0.455,3.07,0.692,63.6,0.736,3.0,0,18.3,low,,,,,
BBS-1653,evening,20.277357,85.846118,market_commercial,Unit-4 Market,0.455,3.07,0.692,63.6,0.75,3.0,0,24.9,low,,,,,
BBS-1653,night,20.277357,85.846118,market_commercial,Unit-4 Market,0.455,3.07,0.692,63.6,0.126,3.0,0,51.2,high,,,,,
BBS-1654,morning,20.278623,85.838074,market_commercial,Unit-4 Market,0.502,2.404,0.643,57.6,0.364,2.0,1,34.2,medium,RPT-01252,20.27925,85.837842,2026-07-29 09:29:00,dev_ded0310123
BBS-1654,afternoon,20.278623,85.838074,market_commercial,Unit-4 Market,0.502,2.404,0.643,57.6,0.695,2.0,0,15.5,low,,,,,
BBS-1654,evening,20.278623,85.838074,market_commercial,Unit-4 Market,0.502,2.404,0.643,57.6,0.829,2.0,0,19.3,low,,,,,
BBS-1654,night,20.278623,85.838074,market_commercial,Unit-4 Market,0.502,2.404,0.643,57.6,0.186,2.0,0,47.0,high,,,,,
BBS-1655,morning,20.278623,85.839414,market_commercial,Unit-4 Market,0.396,2.489,0.67,69.3,0.4,1.0,0,21.9,low,,,,,
BBS-1655,afternoon,20.278623,85.839414,market_commercial,Unit-4 Market,0.396,2.489,0.67,69.3,0.712,1.0,0,10.7,low,,,,,
BBS-1655,evening,20.278623,85.839414,market_commercial,Unit-4 Market,0.396,2.489,0.67,69.3,0.762,1.0,0,16.6,low,,,,,
BBS-1655,night,20.278623,85.839414,market_commercial,Unit-4 Market,0.396,2.489,0.67,69.3,0.167,1.0,0,42.3,high,,,,,
BBS-1656,morning,20.278623,85.840755,market_commercial,Unit-4 Market,0.318,2.579,0.737,70.4,0.484,1.0,0,18.8,low,,,,,
BBS-1656,afternoon,20.278623,85.840755,market_commercial,Unit-4 Market,0.318,2.579,0.737,70.4,0.577,1.0,0,15.1,low,,,,,
BBS-1656,evening,20.278623,85.840755,market_commercial,Unit-4 Market,0.318,2.579,0.737,70.4,0.852,1.0,0,11.9,low,,,,,
BBS-1656,night,20.278623,85.840755,market_commercial,Unit-4 Market,0.318,2.579,0.737,70.4,0.186,1.0,0,38.8,medium,,,,,
BBS-1657,morning,20.278623,85.842096,market_commercial,Unit-4 Market,0.29,2.673,0.577,57.8,0.476,2.0,0,24.0,low,,,,,
BBS-1657,afternoon,20.278623,85.842096,market_commercial,Unit-4 Market,0.29,2.673,0.577,57.8,0.723,2.0,0,14.7,low,,,,,
BBS-1657,evening,20.278623,85.842096,market_commercial,Unit-4 Market,0.29,2.673,0.577,57.8,0.831,2.0,0,20.8,low,,,,,
BBS-1657,night,20.278623,85.842096,market_commercial,Unit-4 Market,0.29,2.673,0.577,57.8,0.171,2.0,0,50.3,high,,,,,
BBS-1658,morning,20.278623,85.843436,market_commercial,Unit-4 Market,0.326,2.771,0.637,57.2,0.343,2.0,0,28.2,medium,,,,,
BBS-1658,afternoon,20.278623,85.843436,market_commercial,Unit-4 Market,0.326,2.771,0.637,57.2,0.654,2.0,0,16.9,low,,,,,
BBS-1658,evening,20.278623,85.843436,market_commercial,Unit-4 Market,0.326,2.771,0.637,57.2,0.742,2.0,0,22.3,low,,,,,
BBS-1658,night,20.278623,85.843436,market_commercial,Unit-4 Market,0.326,2.771,0.637,57.2,0.234,2.0,1,52.4,high,RPT-01253,20.278441,85.843278,2026-08-05 00:52:00,dev_51230c64de
BBS-1659,morning,20.278623,85.844777,market_commercial,Unit-4 Market,0.41,2.872,0.618,59.6,0.411,3.0,0,30.2,medium,,,,,
BBS-1659,afternoon,20.278623,85.844777,market_commercial,Unit-4 Market,0.41,2.872,0.618,59.6,0.616,3.0,0,22.5,low,,,,,
BBS-1659,evening,20.278623,85.844777,market_commercial,Unit-4 Market,0.41,2.872,0.618,59.6,0.831,3.0,0,24.0,low,,,,,
BBS-1659,night,20.278623,85.844777,market_commercial,Unit-4 Market,0.41,2.872,0.618,59.6,0.213,3.0,0,51.4,high,,,,,
BBS-1660,morning,20.278623,85.846118,market_commercial,Unit-4 Market,0.519,2.977,0.683,71.3,0.439,0.0,0,16.3,low,,,,,
BBS-1660,afternoon,20.278623,85.846118,market_commercial,Unit-4 Market,0.519,2.977,0.683,71.3,0.608,0.0,0,9.9,low,,,,,
BBS-1660,evening,20.278623,85.846118,market_commercial,Unit-4 Market,0.519,2.977,0.683,71.3,0.618,0.0,0,16.9,low,,,,,
BBS-1660,night,20.278623,85.846118,market_commercial,Unit-4 Market,0.519,2.977,0.683,71.3,0.166,0.0,1,44.3,high,RPT-01254,20.278867,85.846424,2026-07-28 00:05:00,
BBS-1661,morning,20.279889,85.839414,market_commercial,Unit-4 Market,0.508,2.381,0.644,58.6,0.326,1.0,1,31.3,medium,RPT-01255,20.27964,85.839417,2026-08-06 07:20:00,dev_38a487f0ba
BBS-1661,afternoon,20.279889,85.839414,market_commercial,Unit-4 Market,0.508,2.381,0.644,58.6,0.702,1.0,0,11.1,low,,,,,
BBS-1661,evening,20.279889,85.839414,market_commercial,Unit-4 Market,0.508,2.381,0.644,58.6,0.864,1.0,0,13.8,low,,,,,
BBS-1661,night,20.279889,85.839414,market_commercial,Unit-4 Market,0.508,2.381,0.644,58.6,0.209,1.0,0,42.0,high,,,,,
BBS-1662,morning,20.279889,85.840755,market_commercial,Unit-4 Market,0.449,2.475,0.633,68.4,0.487,2.0,1,30.1,medium,RPT-01257,20.280066,85.841589,2026-08-08 07:36:00,
BBS-1662,afternoon,20.279889,85.840755,market_commercial,Unit-4 Market,0.449,2.475,0.633,68.4,0.743,2.0,0,13.9,low,,,,,
BBS-1662,evening,20.279889,85.840755,market_commercial,Unit-4 Market,0.449,2.475,0.633,68.4,0.917,2.0,1,23.3,low,RPT-01256,20.279908,85.841208,2026-08-12 20:34:00,
BBS-1662,night,20.279889,85.840755,market_commercial,Unit-4 Market,0.449,2.475,0.633,68.4,0.226,2.0,0,46.1,high,,,,,
BBS-1663,morning,20.279889,85.842096,market_commercial,Unit-4 Market,0.43,2.572,0.679,66.3,0.471,0.0,0,15.2,low,,,,,
BBS-1663,afternoon,20.279889,85.842096,market_commercial,Unit-4 Market,0.43,2.572,0.679,66.3,0.667,0.0,0,7.9,low,,,,,
BBS-1663,evening,20.279889,85.842096,market_commercial,Unit-4 Market,0.43,2.572,0.679,66.3,0.736,0.0,0,13.0,low,,,,,
BBS-1663,night,20.279889,85.842096,market_commercial,Unit-4 Market,0.43,2.572,0.679,66.3,0.292,0.0,0,33.5,medium,,,,,
BBS-1664,morning,20.279889,85.843436,market_commercial,Unit-4 Market,0.455,2.674,0.649,66.3,0.386,5.0,0,39.4,medium,,,,,
BBS-1664,afternoon,20.279889,85.843436,market_commercial,Unit-4 Market,0.455,2.674,0.649,66.3,0.742,5.0,0,26.6,medium,,,,,
BBS-1664,evening,20.279889,85.843436,market_commercial,Unit-4 Market,0.455,2.674,0.649,66.3,0.778,5.0,0,33.5,medium,,,,,
BBS-1664,night,20.279889,85.843436,market_commercial,Unit-4 Market,0.455,2.674,0.649,66.3,0.201,5.0,2,72.5,high,RPT-01258,20.279403,85.842694,2026-08-08 03:26:00,dev_728d1cdfb6
BBS-1664,night,20.279889,85.843436,market_commercial,Unit-4 Market,0.455,2.674,0.649,66.3,0.201,5.0,2,72.5,high,RPT-01259,20.280273,85.843928,2026-07-29 04:46:00,
BBS-1665,morning,20.279889,85.844777,market_commercial,Unit-4 Market,0.519,2.779,0.737,70.0,0.233,1.0,0,27.3,medium,,,,,
BBS-1665,afternoon,20.279889,85.844777,market_commercial,Unit-4 Market,0.519,2.779,0.737,70.0,0.639,1.0,0,13.0,low,,,,,
BBS-1665,evening,20.279889,85.844777,market_commercial,Unit-4 Market,0.519,2.779,0.737,70.0,0.8,1.0,0,13.6,low,,,,,
BBS-1665,night,20.279889,85.844777,market_commercial,Unit-4 Market,0.519,2.779,0.737,70.0,0.17,1.0,0,39.4,medium,,,,,
BBS-1666,morning,20.292292,85.853414,market_commercial,Rasulgarh Market,0.491,3.045,0.605,66.9,0.445,2.0,0,24.9,low,,,,,
BBS-1666,afternoon,20.292292,85.853414,market_commercial,Rasulgarh Market,0.491,3.045,0.605,66.9,0.6,2.0,1,25.6,medium,RPT-01261,20.291806,85.853484,2026-07-22 14:30:00,dev_8a5fbe557f
BBS-1666,evening,20.292292,85.853414,market_commercial,Rasulgarh Market,0.491,3.045,0.605,66.9,0.848,2.0,2,33.1,medium,RPT-01260,20.292024,85.853418,2026-08-03 18:12:00,dev_bf06fe2aaf
BBS-1666,evening,20.292292,85.853414,market_commercial,Rasulgarh Market,0.491,3.045,0.605,66.9,0.848,2.0,2,33.1,medium,RPT-01262,20.292376,85.854129,2026-07-17 18:42:00,dev_c55c544c69
BBS-1666,night,20.292292,85.853414,market_commercial,Rasulgarh Market,0.491,3.045,0.605,66.9,0.216,2.0,1,54.4,high,RPT-01263,20.291965,85.85327,2026-08-11 04:09:00,
BBS-1667,morning,20.292292,85.854755,market_commercial,Rasulgarh Market,0.43,3.184,0.699,76.3,0.524,3.0,0,26.1,medium,,,,,
BBS-1667,afternoon,20.292292,85.854755,market_commercial,Rasulgarh Market,0.43,3.184,0.699,76.3,0.712,3.0,0,19.1,low,,,,,
BBS-1667,evening,20.292292,85.854755,market_commercial,Rasulgarh Market,0.43,3.184,0.699,76.3,0.786,3.0,1,30.3,medium,RPT-01264,20.292287,85.854665,2026-08-07 19:05:00,
BBS-1667,night,20.292292,85.854755,market_commercial,Rasulgarh Market,0.43,3.184,0.699,76.3,0.067,3.0,0,52.9,high,,,,,
BBS-1668,morning,20.292292,85.856096,market_commercial,Rasulgarh Market,0.41,3.322,0.691,64.8,0.493,3.0,0,27.1,medium,,,,,
BBS-1668,afternoon,20.292292,85.856096,market_commercial,Rasulgarh Market,0.41,3.322,0.691,64.8,0.716,3.0,0,18.9,low,,,,,
BBS-1668,evening,20.292292,85.856096,market_commercial,Rasulgarh Market,0.41,3.322,0.691,64.8,0.814,3.0,0,22.8,low,,,,,
BBS-1668,night,20.292292,85.856096,market_commercial,Rasulgarh Market,0.41,3.322,0.691,64.8,0.047,3.0,0,53.9,high,,,,,
BBS-1669,morning,20.292292,85.857437,market_commercial,Rasulgarh Market,0.437,3.461,0.668,66.5,0.327,2.0,0,28.6,medium,,,,,
BBS-1669,afternoon,20.292292,85.857437,market_commercial,Rasulgarh Market,0.437,3.461,0.668,66.5,0.707,2.0,0,15.1,low,,,,,
BBS-1669,evening,20.292292,85.857437,market_commercial,Rasulgarh Market,0.437,3.461,0.668,66.5,0.834,2.0,0,18.5,low,,,,,
BBS-1669,night,20.292292,85.857437,market_commercial,Rasulgarh Market,0.437,3.461,0.668,66.5,0.027,2.0,0,51.4,high,,,,,
BBS-1670,morning,20.292292,85.858778,market_commercial,Rasulgarh Market,0.502,3.6,0.662,63.6,0.418,1.0,0,21.3,low,,,,,
BBS-1670,afternoon,20.292292,85.858778,market_commercial,Rasulgarh Market,0.502,3.6,0.662,63.6,0.571,1.0,0,15.4,low,,,,,
BBS-1670,evening,20.292292,85.858778,market_commercial,Rasulgarh Market,0.502,3.6,0.662,63.6,0.889,1.0,0,12.5,low,,,,,
BBS-1670,night,20.292292,85.858778,market_commercial,Rasulgarh Market,0.502,3.6,0.662,63.6,0.155,1.0,0,43.0,high,,,,,
BBS-1671,morning,20.293558,85.852073,market_commercial,Rasulgarh Market,0.491,2.89,0.57,54.6,0.353,2.0,0,28.2,medium,,,,,
BBS-1671,afternoon,20.293558,85.852073,market_commercial,Rasulgarh Market,0.491,2.89,0.57,54.6,0.725,2.0,0,14.7,low,,,,,
BBS-1671,evening,20.293558,85.852073,market_commercial,Rasulgarh Market,0.491,2.89,0.57,54.6,0.829,2.0,0,21.1,low,,,,,
BBS-1671,night,20.293558,85.852073,market_commercial,Rasulgarh Market,0.491,2.89,0.57,54.6,0.222,2.0,0,48.9,high,,,,,
BBS-1672,morning,20.293558,85.853414,market_commercial,Rasulgarh Market,0.382,3.029,0.69,70.0,0.39,2.0,1,33.2,medium,RPT-01265,20.293006,85.853424,2026-08-10 10:11:00,dev_e9e9fc83d6
BBS-1672,afternoon,20.293558,85.853414,market_commercial,Rasulgarh Market,0.382,3.029,0.69,70.0,0.682,2.0,0,15.9,low,,,,,
BBS-1672,evening,20.293558,85.853414,market_commercial,Rasulgarh Market,0.382,3.029,0.69,70.0,0.8,2.0,0,19.0,low,,,,,
BBS-1672,night,20.293558,85.853414,market_commercial,Rasulgarh Market,0.382,3.029,0.69,70.0,0.16,2.0,0,45.9,high,,,,,
BBS-1673,morning,20.293558,85.854755,market_commercial,Rasulgarh Market,0.3,3.168,0.745,72.7,0.49,0.0,0,14.3,low,,,,,
BBS-1673,afternoon,20.293558,85.854755,market_commercial,Rasulgarh Market,0.3,3.168,0.745,72.7,0.649,0.0,0,8.4,low,,,,,
BBS-1673,evening,20.293558,85.854755,market_commercial,Rasulgarh Market,0.3,3.168,0.745,72.7,0.863,0.0,0,7.1,low,,,,,
BBS-1673,night,20.293558,85.854755,market_commercial,Rasulgarh Market,0.3,3.168,0.745,72.7,0.093,0.0,0,37.4,medium,,,,,
BBS-1674,morning,20.293558,85.856096,market_commercial,Rasulgarh Market,0.27,3.307,0.563,56.7,0.265,2.0,0,31.2,medium,,,,,
BBS-1674,afternoon,20.293558,85.856096,market_commercial,Rasulgarh Market,0.27,3.307,0.563,56.7,0.694,2.0,0,15.7,low,,,,,
BBS-1674,evening,20.293558,85.856096,market_commercial,Rasulgarh Market,0.27,3.307,0.563,56.7,0.849,2.0,0,20.6,low,,,,,
